id_oportunidade,id_parceiro,id_produto,data_registro,quantidade,valor_total,status
19168,95831024000107,13,2023-10-11,100,101880.0,Aberta
19169,87903421000100,1,2023-03-31,44,126327.96,Fechada
19170,93486750000104,38,2023-04-23,62,172800.19999999998,Aberta
19171,58726493000121,32,2024-09-03,93,378270.99,Perdida
19172,18924536000169,9,2023-04-07,93,183614.55,Aberta
19173,18924536000169,39,2023-04-07,93,183614.55,Aberta
19174,75832104000161,49,2023-06-15,51,178080.78,Fechada
19175,73549286000132,49,2024-07-30,92,321243.76,Aberta
19176,13280549000129,48,2024-11-08,28,134333.64,Fechada
19177,10648975000184,40,2024-01-01,43,15849.800000000001,Perdida
19178,12064379000182,18,2023-09-23,83,345123.12999999995,Perdida
19179,13678905000167,18,2024-11-04,45,187114.94999999998,Aberta
19180,58091462000141,50,2023-11-09,73,137162.62,Perdida
19181,18356470000158,10,2024-11-09,88,439011.76,Perdida
19182,48526193000145,17,2023-10-11,67,112259.84,Aberta
19183,85709432000129,37,2024-02-22,98,40069.26,Perdida
19184,65839402000120,10,2024-07-10,75,374157.75000000006,Aberta
19185,69705832000100,19,2024-04-14,45,144086.85,Fechada
19186,60481375000142,8,2023-11-08,32,127352.0,Fechada
19187,27593016000101,9,2023-06-04,46,90820.09999999999,Perdida
19188,27593016000101,39,2023-06-04,46,90820.09999999999,Perdida
19189,03461279000107,20,2023-09-21,27,23354.73,Perdida
19190,18356470000158,9,2024-04-04,90,303848.10000000003,Aberta
19191,18356470000158,39,2024-04-04,90,303848.10000000003,Aberta
19192,19064732000173,47,2023-09-27,35,111300.7,Perdida
19193,94021873000124,27,2024-05-09,18,3119.22,Fechada
19194,52346709000147,14,2024-06-17,4,10556.44,Perdida
19195,81924605000170,28,2024-10-21,44,65927.84,Perdida
19196,39465072000140,32,2024-01-09,61,248113.22999999998,Aberta
19197,38069452000100,38,2023-01-09,65,181161.5,Fechada
19198,37915620000160,9,2024-03-14,86,290343.74,Perdida
19199,37915620000160,39,2024-03-14,86,290343.74,Perdida
19200,69327841000104,10,2025-01-07,11,54876.47,Perdida
19201,76543092000118,27,2023-12-08,20,3465.7999999999997,Perdida
19202,89231756000155,21,2024-09-25,34,140570.62,Aberta
19203,86740932000196,47,2023-03-10,92,292561.84,Perdida
19204,81974502000115,51,2024-12-24,17,9726.72,Aberta
19205,81974502000115,53,2024-12-24,17,9726.72,Aberta
19206,38069452000100,28,2024-03-28,29,43452.439999999995,Perdida
19207,82195430000170,3,2024-04-25,19,67467.1,Aberta
19208,35691470000123,26,2023-06-26,40,140595.2,Aberta
19209,53879426000123,22,2023-03-02,67,17342.95,Aberta
19210,02563479000108,29,2023-07-29,95,405859.95,Aberta
19211,18796230000174,37,2024-07-09,12,4906.4400000000005,Fechada
19212,59086214000175,15,2023-10-15,57,264664.11,Fechada
19213,01682537000141,28,2024-03-12,30,44950.799999999996,Fechada
19214,05931862000151,40,2023-08-27,9,3317.4,Aberta
19215,10648975000184,1,2023-06-03,41,117714.69,Aberta
19216,10648975000184,41,2023-07-28,83,369797.37000000005,Perdida
19217,27613948000179,13,2024-07-01,4,4075.2,Perdida
19218,93254087000104,13,2023-09-19,46,46864.799999999996,Aberta
19219,92518043000181,23,2023-11-12,72,345545.27999999997,Fechada
19220,45682097000106,6,2023-11-05,53,79106.73999999999,Aberta
19221,72418639000100,36,2023-06-28,60,258168.0,Aberta
19222,09417362000157,3,2023-03-14,66,234359.4,Perdida
19223,46793508000195,50,2023-03-05,49,92068.06,Perdida
19224,84036529000155,48,2023-06-30,77,369417.51,Aberta
19225,67493582000166,12,2025-01-02,35,76793.85,Fechada
19226,52346709000147,32,2024-03-04,25,101685.75,Fechada
19227,47562019000195,24,2024-03-10,57,94708.92,Perdida
19228,12064379000182,29,2023-10-23,81,346049.01,Fechada
19229,52346709000147,28,2023-02-14,67,100390.12,Fechada
19230,83057142000112,47,2024-11-25,56,178081.12,Fechada
19231,69457012000146,9,2023-06-15,29,97906.61,Aberta
19232,69457012000146,39,2023-06-15,29,97906.61,Aberta
19233,12738605000163,18,2023-08-26,26,108110.85999999999,Aberta
19234,38475210000109,29,2024-11-29,92,393043.32,Aberta
19235,32097618000108,30,2023-05-30,93,248178.87000000002,Fechada
19236,91782063000100,28,2023-06-04,23,34462.28,Aberta
19237,10789432000187,32,2024-10-12,92,374203.56,Fechada
19238,53201978000188,10,2023-11-20,97,483910.69000000006,Fechada
19239,79085264000145,31,2023-05-10,46,76646.58,Perdida
19240,47562019000195,34,2025-01-01,93,288562.26,Fechada
19241,28597364000110,31,2024-06-11,14,23327.22,Aberta
19242,15863492000116,31,2024-08-05,95,158291.85,Aberta
19243,82593406000190,38,2023-04-23,20,55742.0,Fechada
19244,75832104000161,21,2023-02-03,42,173646.06,Aberta
19245,63418709000121,21,2024-11-04,43,177780.49000000002,Fechada
19246,75832104000161,2,2023-07-20,89,254074.53,Perdida
19247,82195430000170,41,2023-06-08,29,129206.31000000001,Aberta
19248,21798640000169,47,2023-09-05,52,165361.04,Fechada
19249,58091462000141,45,2023-12-29,54,236940.12,Fechada
19250,84907316000151,42,2023-08-23,7,23792.58,Perdida
19251,82593406000190,45,2023-05-30,64,280817.92,Perdida
19252,12403859000120,49,2023-08-01,4,13967.12,Aberta
19253,54203876000164,14,2023-11-19,28,73895.08,Aberta
19254,94356721000182,14,2023-06-18,91,240159.01,Aberta
19255,24137089000109,24,2024-05-31,17,28246.52,Aberta
19256,38617452000190,49,2023-04-01,10,34917.8,Perdida
19257,01682537000141,51,2023-01-22,63,36046.079999999994,Aberta
19258,01682537000141,53,2023-01-22,63,36046.079999999994,Aberta
19259,82593406000190,9,2023-08-29,70,138204.5,Fechada
19260,82593406000190,39,2023-08-29,70,138204.5,Fechada
19261,18694372000120,9,2023-07-07,15,29615.25,Perdida
19262,18694372000120,39,2023-07-07,15,29615.25,Perdida
19263,89357206000187,15,2024-06-06,58,269307.33999999997,Fechada
19264,36128450000101,41,2023-12-24,81,360886.59,Fechada
19265,24019675000140,18,2024-07-15,33,137217.62999999998,Fechada
19266,06948123000135,23,2024-04-02,27,129579.48,Perdida
19267,13280549000129,9,2023-11-26,7,13820.449999999999,Perdida
19268,13280549000129,39,2023-11-26,7,13820.449999999999,Perdida
19269,06352789000126,48,2024-02-03,53,254274.39,Fechada
19270,58314067000180,20,2024-08-05,26,22489.74,Aberta
19271,58091462000141,5,2024-06-29,94,440462.38000000006,Perdida
19272,09417362000157,31,2024-06-15,94,156625.62,Aberta
19273,84976513000122,25,2024-09-21,12,18957.0,Aberta
19274,25197308000108,1,2024-06-02,25,71777.25,Aberta
19275,52346709000147,35,2023-11-11,93,436216.5,Fechada
19276,03621547000100,19,2024-09-05,100,320193.0,Aberta
19277,89602145000176,1,2024-10-07,96,275624.64,Fechada
19278,63257190000147,38,2024-03-02,84,234116.4,Fechada
19279,36215940000145,38,2024-10-14,29,80825.9,Aberta
19280,10648975000184,33,2023-01-29,41,134385.29,Aberta
19281,86740932000196,24,2023-02-02,55,91385.8,Aberta
19282,16934507000152,24,2024-03-11,88,146217.28,Fechada
19283,02739645000176,14,2024-09-13,45,118759.95000000001,Aberta
19284,51086479000161,24,2024-12-08,40,66462.4,Perdida
19285,65839402000120,44,2024-05-27,84,346381.56,Perdida
19286,47562019000195,17,2023-09-08,72,120637.44,Fechada
19287,53091426000164,11,2024-07-13,14,65643.48,Fechada
19288,10745892000103,27,2024-07-10,69,11957.01,Aberta
19289,08341926000152,30,2024-12-04,86,229498.74000000002,Fechada
19290,49086132000177,27,2023-04-27,6,1039.74,Perdida
19291,31287095000108,45,2024-03-25,35,153572.3,Perdida
19292,29645783000142,26,2024-11-06,49,172229.12,Fechada
19293,53091426000164,16,2023-08-13,7,2781.59,Perdida
19294,52346709000147,33,2023-10-31,13,42609.97,Perdida
19295,12403859000120,44,2024-08-15,77,317516.43,Fechada
19296,87653941000102,1,2024-04-04,50,143554.5,Fechada
19297,83057142000112,5,2023-02-15,76,356118.52,Perdida
19298,93207481000191,3,2023-05-06,97,344437.3,Aberta
19299,18420763000157,30,2024-11-26,44,117417.96,Perdida
19300,28650493000124,28,2024-09-24,95,142344.19999999998,Perdida
19301,45621703000175,19,2024-05-29,38,121673.34,Fechada
19302,02817349000146,33,2023-03-18,3,9833.07,Aberta
19303,26819035000140,3,2024-05-24,74,262766.60000000003,Fechada
19304,19064732000173,1,2024-06-05,46,132070.14,Fechada
19305,65140839000170,8,2024-01-21,36,143271.0,Aberta
19306,28597364000110,31,2023-12-14,44,73314.12,Aberta
19307,75924680000139,43,2024-11-28,33,41945.31,Perdida
19308,98203146000139,13,2023-08-18,7,7131.599999999999,Aberta
19309,17592830000158,12,2023-02-27,3,6582.33,Aberta
19310,46793508000195,9,2024-01-04,19,64145.71000000001,Perdida
19311,46793508000195,39,2024-01-04,19,64145.71000000001,Perdida
19312,15072963000178,47,2023-07-31,39,124020.78,Aberta
19313,05167928000189,2,2023-06-03,100,285477.0,Aberta
19314,53879426000123,22,2023-02-06,46,11907.1,Perdida
19315,45621703000175,19,2023-08-30,22,70442.45999999999,Fechada
19316,28650493000124,9,2023-06-18,65,128332.75,Perdida
19317,28650493000124,39,2023-06-18,65,128332.75,Perdida
19318,93254087000104,46,2024-10-22,85,165331.8,Perdida
19319,23157069000129,22,2023-09-12,39,10095.150000000001,Aberta
19320,38617452000190,31,2023-02-22,95,158291.85,Aberta
19321,37419085000157,9,2023-05-08,14,47265.26,Fechada
19322,37419085000157,39,2023-05-08,14,47265.26,Fechada
19323,18356470000158,38,2023-07-04,61,170013.1,Fechada
19324,37419085000157,47,2024-02-28,80,254401.6,Aberta
19325,05167928000189,21,2024-09-15,58,239796.94,Perdida
19326,38617452000190,13,2024-09-13,98,99842.4,Perdida
19327,05813476000165,16,2024-10-17,61,24239.57,Fechada
19328,39582407000100,49,2023-10-19,3,10475.34,Perdida
19329,58314067000180,28,2023-02-13,41,61432.759999999995,Perdida
19330,19078524000123,28,2023-05-14,17,25472.12,Perdida
19331,82403195000185,40,2023-05-13,64,23590.4,Aberta
19332,67035914000169,51,2024-10-02,50,28608.0,Perdida
19333,67035914000169,53,2024-10-02,50,28608.0,Perdida
19334,48526193000145,7,2024-03-17,47,102533.31999999999,Perdida
19335,41963572000153,6,2024-04-25,80,119406.4,Aberta
19336,10423769000176,32,2023-08-13,92,374203.56,Fechada
19337,24917653000106,11,2023-12-01,5,23444.1,Aberta
19338,04251687000199,5,2023-11-07,39,182745.03000000003,Fechada
19339,58091462000141,14,2023-09-27,69,182098.59,Fechada
19340,94021873000124,15,2023-05-28,21,97507.82999999999,Perdida
19341,04251687000199,49,2023-12-22,29,101261.62000000001,Perdida
19342,70136845000194,16,2024-08-13,71,28213.27,Fechada
19343,83691075000193,32,2023-09-26,59,239978.37,Fechada
19344,79015428000168,49,2024-07-27,89,310768.42000000004,Fechada
19345,79562304000100,48,2024-11-15,35,167917.05000000002,Aberta
19346,95321487000110,35,2024-08-15,100,469050.0,Perdida
19347,85709432000129,36,2024-12-24,80,344224.0,Perdida
19348,85316427000156,21,2024-08-19,61,252200.23,Aberta
19349,82593406000190,44,2023-05-11,2,8247.18,Aberta
19350,05931862000151,2,2023-06-11,80,228381.6,Perdida
19351,94738615000163,32,2023-06-13,10,40674.299999999996,Fechada
19352,15072963000178,5,2023-04-21,34,159316.18000000002,Aberta
19353,16934507000152,25,2024-02-16,62,97944.5,Fechada
19354,18924536000169,9,2023-05-07,56,110563.59999999999,Fechada
19355,18924536000169,39,2023-05-07,56,110563.59999999999,Fechada
19356,95831024000107,20,2024-05-06,51,44114.49,Aberta
19357,76193402000111,20,2024-09-15,83,71794.17,Perdida
19358,16934507000152,6,2023-07-08,22,32836.759999999995,Fechada
19359,65921873000182,22,2023-01-15,24,6212.400000000001,Fechada
19360,70512493000124,9,2023-04-23,80,157948.0,Fechada
19361,70512493000124,39,2023-04-23,80,157948.0,Fechada
19362,24917653000106,36,2023-01-20,74,318407.2,Fechada
19363,34812567000184,15,2023-04-22,4,18572.92,Perdida
19364,53201978000188,6,2023-09-21,55,82091.9,Aberta
19365,69705832000100,5,2023-11-15,62,290517.74000000005,Perdida
19366,13486579000196,44,2024-03-28,34,140202.06,Perdida
19367,41270865000155,2,2023-04-01,69,196979.13,Fechada
19368,70136845000194,47,2023-06-24,66,209881.32,Fechada
19369,34812567000184,18,2023-06-15,7,29106.769999999997,Fechada
19370,98274613000111,6,2024-11-19,27,40299.659999999996,Aberta
19371,92670451000154,40,2023-01-15,34,12532.400000000001,Aberta
19372,83279064000109,47,2023-07-05,85,270301.7,Fechada
19373,50698472000138,34,2023-01-25,56,173757.92,Fechada
19374,93048157000178,29,2023-06-27,95,405859.95,Fechada
19375,84976513000122,14,2023-06-10,46,121399.06000000001,Aberta
19376,27613948000179,6,2023-07-24,91,135824.78,Fechada
19377,82403195000185,23,2023-11-21,28,134378.72,Fechada
19378,51793682000178,42,2024-01-06,63,214133.22,Aberta
19379,69235417000130,33,2023-12-16,46,150773.74,Aberta
19380,27593016000101,10,2023-03-01,63,314292.51,Perdida
19381,53201978000188,1,2024-07-31,86,246913.74000000002,Aberta
19382,76193402000111,28,2024-06-28,53,79413.08,Fechada
19383,83691075000193,11,2023-04-13,85,398549.69999999995,Perdida
19384,79015428000168,20,2024-06-11,65,56224.35,Fechada
19385,10789432000187,22,2024-12-07,57,14754.45,Fechada
19386,18420763000157,9,2023-12-06,49,165428.41,Fechada
19387,18420763000157,39,2023-12-06,49,165428.41,Fechada
19388,81924605000170,49,2024-09-07,23,80310.94,Fechada
19389,56789413000151,33,2023-12-28,70,229438.30000000002,Fechada
19390,75832104000161,51,2023-10-18,27,15448.32,Fechada
19391,75832104000161,53,2023-10-18,27,15448.32,Fechada
19392,95831024000107,12,2025-01-01,31,68017.41,Perdida
19393,15072963000178,35,2024-10-02,99,464359.5,Aberta
19394,84907316000151,35,2023-01-16,74,347097.0,Fechada
19395,23157069000129,33,2023-12-13,89,291714.41000000003,Aberta
19396,95831024000107,43,2024-11-02,58,73722.06,Perdida
19397,71206584000102,47,2023-12-05,82,260761.63999999998,Perdida
19398,08943652000171,37,2023-04-28,65,26576.55,Perdida
19399,04659823000184,49,2024-09-01,28,97769.84000000001,Aberta
19400,60481375000142,30,2024-01-14,89,237504.51,Perdida
19401,15207483000177,31,2024-04-25,28,46654.44,Aberta
19402,89231756000155,7,2024-04-25,62,135256.72,Perdida
19403,84036529000155,45,2023-10-04,42,184286.75999999998,Aberta
19404,10789432000187,49,2024-08-13,95,331719.10000000003,Fechada
19405,84931625000167,48,2024-10-01,12,57571.56,Perdida
19406,56483297000148,49,2023-09-09,15,52376.700000000004,Aberta
19407,08943652000171,47,2023-07-20,90,286201.8,Fechada
19408,05163789000115,31,2024-12-05,19,31658.37,Fechada
19409,41963572000153,45,2024-08-11,69,302756.82,Aberta
19410,82916470000164,28,2023-02-21,99,148337.63999999998,Perdida
19411,27640983000187,22,2023-05-22,43,11130.550000000001,Aberta
19412,69457012000146,42,2023-08-11,32,108766.08,Aberta
19413,84907316000151,9,2024-05-20,81,159922.35,Aberta
19414,84907316000151,39,2024-05-20,81,159922.35,Aberta
19415,05163789000115,2,2023-10-22,51,145593.27,Fechada
19416,43291087000106,15,2023-06-20,44,204302.12,Aberta
19417,19740658000168,42,2023-02-20,62,210734.28,Perdida
19418,38241795000100,34,2023-03-09,70,217197.40000000002,Aberta
19419,76193402000111,18,2024-12-09,70,291067.69999999995,Aberta
19420,79562304000100,44,2023-05-22,87,358752.33,Fechada
19421,47562019000195,12,2024-12-15,77,168946.47,Aberta
19422,94350628000160,23,2023-07-06,35,167973.4,Aberta
19423,98203146000139,13,2024-07-31,96,97804.79999999999,Fechada
19424,26194750000135,36,2024-04-03,70,301196.0,Perdida
19425,94586732000159,47,2024-03-14,12,38160.24,Aberta
19426,53879426000123,13,2024-08-27,37,37695.6,Perdida
19427,05163789000115,11,2023-07-27,52,243818.63999999998,Perdida
19428,17253086000167,16,2024-10-02,69,27418.53,Fechada
19429,08193762000163,16,2024-01-21,7,2781.59,Aberta
19430,94738615000163,47,2023-05-20,24,76320.48,Fechada
19431,73458106000107,24,2023-07-09,57,94708.92,Perdida
19432,10298654000105,46,2023-01-30,69,134210.52,Aberta
19433,52346709000147,14,2023-06-25,14,36947.54,Aberta
19434,93254087000104,29,2023-08-06,63,269149.23,Fechada
19435,32706851000140,21,2024-07-17,37,152973.91,Aberta
19436,17493825000198,18,2024-12-20,46,191273.06,Fechada
19437,24917653000106,22,2024-09-14,6,1553.1000000000001,Perdida
19438,89231756000155,27,2023-04-20,48,8317.92,Fechada
19439,89231756000155,41,2023-02-13,48,213858.72000000003,Fechada
19440,48526193000145,13,2023-04-16,79,80485.2,Perdida
19441,01357894000134,38,2024-03-02,28,78038.8,Aberta
19442,27613948000179,45,2023-08-25,51,223776.78,Fechada
19443,73458106000107,21,2023-12-30,11,45478.73,Fechada
19444,17253086000167,29,2023-03-01,45,192249.45,Perdida
19445,67042319000150,27,2024-09-20,28,4852.12,Perdida
19446,02563479000108,10,2024-04-03,93,463955.61000000004,Perdida
19447,13865704000179,29,2024-09-27,25,106805.25,Fechada
19448,45621703000175,17,2024-08-05,93,155823.36,Perdida
19449,75832104000161,43,2024-09-18,79,100414.53,Aberta
19450,82916470000164,10,2024-12-20,85,424045.45,Aberta
19451,47562019000195,46,2024-08-28,68,132265.44,Perdida
19452,82147395000114,14,2023-01-20,93,245437.23,Aberta
19453,82593406000190,48,2023-03-19,57,273464.91000000003,Perdida
19454,03461279000107,29,2023-12-26,45,192249.45,Aberta
19455,89231756000155,9,2024-07-18,74,146101.9,Fechada
19456,89231756000155,39,2024-07-18,74,146101.9,Fechada
19457,26374589000181,14,2023-05-14,52,137233.72,Perdida
19458,85463970000186,31,2023-05-14,91,151626.93,Perdida
19459,85316427000156,1,2024-06-05,22,63163.98,Perdida
19460,10298654000105,42,2024-09-18,100,339894.0,Perdida
19461,81924605000170,47,2023-04-20,91,289381.82,Aberta
19462,17493825000198,50,2023-08-23,44,82673.36,Fechada
19463,75048632000124,37,2023-02-17,23,9404.01,Perdida
19464,39465072000140,21,2024-11-22,69,285275.67000000004,Fechada
19465,69457012000146,18,2023-10-24,70,291067.69999999995,Fechada
19466,45621703000175,48,2023-02-22,34,163119.42,Perdida
19467,04659823000184,26,2023-12-15,43,151139.84,Perdida
19468,89231756000155,23,2024-10-01,47,225564.28,Fechada
19469,93254087000104,30,2024-11-20,82,218824.38,Perdida
19470,82106439000168,19,2024-07-21,21,67240.53,Aberta
19471,70136845000194,6,2023-11-25,41,61195.78,Perdida
19472,67042319000150,46,2024-12-19,71,138100.68,Fechada
19473,54823017000178,20,2024-10-14,29,25084.71,Aberta
19474,93254087000104,9,2023-07-28,64,216069.76,Perdida
19475,93254087000104,39,2023-07-28,64,216069.76,Perdida
19476,82147395000114,8,2024-06-04,74,294501.5,Perdida
19477,54823017000178,23,2024-11-23,3,14397.72,Fechada
19478,87653941000102,33,2024-03-07,89,291714.41000000003,Fechada
19479,13486579000196,14,2024-01-02,65,171542.15,Perdida
19480,39465072000140,22,2024-07-27,17,4400.450000000001,Perdida
19481,69705832000100,30,2024-09-01,42,112080.78,Perdida
19482,86410572000164,14,2023-03-27,44,116120.84000000001,Aberta
19483,28597364000110,26,2024-10-14,2,7029.76,Fechada
19484,07241538000137,35,2024-12-20,9,42214.5,Perdida
19485,67103492000111,11,2024-01-12,20,93776.4,Aberta
19486,98274613000111,42,2024-05-20,72,244723.68,Fechada
19487,98203146000139,32,2024-05-16,19,77281.17,Fechada
19488,12064379000182,9,2024-06-27,36,71076.59999999999,Perdida
19489,12064379000182,39,2024-06-27,36,71076.59999999999,Perdida
19490,79562304000100,23,2024-01-27,36,172772.63999999998,Aberta
19491,25197308000108,9,2023-09-14,25,84402.25,Fechada
19492,25197308000108,39,2023-09-14,25,84402.25,Fechada
19493,51428963000121,8,2024-10-09,39,155210.25,Aberta
19494,54203876000164,51,2023-07-29,50,28608.0,Perdida
19495,54203876000164,53,2023-07-29,50,28608.0,Perdida
19496,82106439000168,50,2023-11-25,28,52610.32,Fechada
19497,12403859000120,5,2023-03-31,99,463891.23000000004,Aberta
19498,70381694000130,49,2024-05-05,76,265375.28,Fechada
19499,31287095000108,11,2024-09-10,45,210996.9,Fechada
19500,92685710000110,45,2024-10-15,17,74592.26,Fechada
19501,46798305000191,1,2024-04-18,8,22968.72,Aberta
19502,16934507000152,33,2025-01-03,36,117996.84,Perdida
19503,36128450000101,44,2024-11-07,31,127831.29000000001,Aberta
19504,84539107000100,31,2023-05-30,12,19994.760000000002,Aberta
19505,36215940000145,28,2024-12-26,19,28468.839999999997,Perdida
19506,95831024000107,28,2023-07-31,11,16481.96,Perdida
19507,75832104000161,47,2023-02-15,31,98580.62,Fechada
19508,75698413000190,11,2023-11-04,16,75021.12,Perdida
19509,54970613000180,8,2023-10-14,24,95514.0,Aberta
19510,04732156000118,7,2024-05-18,16,34904.96,Perdida
19511,39582407000100,11,2024-03-03,21,98465.22,Perdida
19512,12064379000182,9,2023-07-03,12,23692.199999999997,Perdida
19513,12064379000182,39,2023-07-03,12,23692.199999999997,Perdida
19514,84976513000122,3,2024-02-28,9,31958.100000000002,Perdida
19515,85709432000129,22,2024-11-15,73,18896.050000000003,Perdida
19516,56789413000151,18,2024-12-22,35,145533.84999999998,Perdida
19517,18694372000120,10,2023-12-16,84,419056.68000000005,Perdida
19518,50186723000103,11,2023-05-07,4,18755.28,Perdida
19519,78390125000162,1,2024-09-11,88,252655.92,Perdida
19520,31287095000108,8,2024-06-17,70,278582.5,Aberta
19521,18924536000169,35,2024-01-07,81,379930.5,Perdida
19522,60841275000180,43,2024-05-10,94,119480.57999999999,Fechada
19523,16934507000152,33,2023-05-03,61,199939.09,Aberta
19524,93486750000104,48,2023-09-28,29,139131.27,Aberta
19525,63257190000147,9,2024-02-04,6,11846.099999999999,Aberta
19526,63257190000147,39,2024-02-04,6,11846.099999999999,Aberta
19527,17592830000158,2,2024-11-15,88,251219.76,Aberta
19528,65839402000120,8,2024-12-31,45,179088.75,Aberta
19529,18924536000169,48,2023-02-26,62,297453.06,Perdida
19530,84539107000100,51,2023-05-27,66,37762.56,Fechada
19531,84539107000100,53,2023-05-27,66,37762.56,Fechada
19532,82593406000190,48,2023-05-08,79,379012.77,Fechada
19533,82106439000168,7,2023-09-10,79,172343.24,Aberta
19534,34812567000184,3,2024-04-17,2,7101.8,Perdida
19535,89231756000155,21,2023-02-08,71,293544.53,Fechada
19536,53201978000188,26,2024-09-22,69,242526.72,Aberta
19537,23654987000163,49,2024-04-06,36,125704.08,Fechada
19538,59086214000175,19,2024-09-06,91,291375.63,Fechada
19539,68920435000198,8,2024-06-25,32,127352.0,Fechada
19540,10789432000187,6,2023-10-01,59,88062.22,Aberta
19541,39582407000100,6,2023-11-03,49,73136.42,Aberta
19542,07241538000137,26,2023-11-10,100,351488.0,Fechada
19543,27613948000179,31,2024-08-18,97,161624.31,Fechada
19544,98632150000112,26,2024-02-26,14,49208.32,Fechada
19545,23518467000123,8,2023-08-14,88,350218.0,Aberta
19546,51428963000121,12,2024-07-14,44,96540.84000000001,Fechada
19547,26194750000135,47,2023-07-24,92,292561.84,Perdida
19548,06243195000187,36,2024-12-18,74,318407.2,Fechada
19549,74912068000183,48,2024-02-05,27,129536.01000000001,Perdida
19550,31287095000108,9,2024-07-23,72,243078.48,Aberta
19551,31287095000108,39,2024-07-23,72,243078.48,Aberta
19552,98203146000139,10,2024-08-04,47,234472.19000000003,Perdida
19553,79562304000100,13,2023-05-02,64,65203.2,Aberta
19554,24917653000106,22,2023-07-19,82,21225.7,Aberta
19555,46932781000153,33,2024-01-20,4,13110.76,Perdida
19556,61435872000177,19,2023-07-20,9,28817.37,Perdida
19557,93486750000104,22,2024-05-09,97,25108.45,Fechada
19558,95831024000107,13,2023-06-02,68,69278.4,Fechada
19559,93062785000108,49,2023-12-24,6,20950.68,Aberta
19560,10789432000187,24,2024-03-28,97,161171.32,Perdida
19561,69045813000102,21,2024-08-27,11,45478.73,Aberta
19562,93254087000104,25,2025-01-07,46,72668.5,Fechada
19563,38069452000100,28,2023-03-08,67,100390.12,Fechada
19564,50987326000122,1,2024-09-16,84,241171.56,Perdida
19565,82916470000164,19,2023-06-01,28,89654.04,Fechada
19566,26819035000140,46,2023-03-26,21,40846.68,Aberta
19567,19078524000123,46,2023-04-18,77,149771.16,Aberta
19568,08341926000152,24,2023-03-14,97,161171.32,Perdida
19569,78390125000162,45,2023-03-15,62,272042.36,Fechada
19570,01735486000179,40,2023-02-13,54,19904.4,Fechada
19571,13486579000196,16,2023-04-10,35,13907.95,Aberta
19572,14589763000124,9,2024-02-24,53,104640.54999999999,Aberta
19573,14589763000124,39,2024-02-24,53,104640.54999999999,Aberta
19574,10789432000187,26,2023-12-29,10,35148.8,Perdida
19575,39582407000100,23,2024-02-10,1,4799.24,Fechada
19576,82593406000190,15,2023-02-09,53,246091.18999999997,Fechada
19577,61948725000109,5,2023-07-10,53,248345.81000000003,Aberta
19578,46123578000136,9,2024-07-02,56,189061.04,Aberta
19579,46123578000136,39,2024-07-02,56,189061.04,Aberta
19580,05167928000189,31,2023-10-04,11,18328.53,Perdida
19581,32571809000160,31,2024-06-25,27,44988.21,Fechada
19582,28650493000124,10,2024-03-12,65,324270.05000000005,Perdida
19583,70136845000194,45,2023-11-27,33,144796.74,Fechada
19584,46798305000191,9,2024-09-26,79,266711.11,Perdida
19585,46798305000191,39,2024-09-26,79,266711.11,Perdida
19586,36128450000101,48,2024-12-21,95,455774.85000000003,Aberta
19587,81924605000170,17,2024-08-06,74,123988.48,Aberta
19588,13865704000179,23,2024-04-29,87,417533.88,Perdida
19589,24019675000140,20,2023-02-15,15,12974.85,Aberta
19590,10423769000176,30,2024-06-11,64,170789.76,Fechada
19591,82593406000190,11,2024-12-19,71,332906.22,Perdida
19592,62987043000160,38,2024-11-29,56,156077.6,Perdida
19593,71206584000102,44,2024-12-06,34,140202.06,Fechada
19594,37915620000160,42,2023-03-06,56,190340.64,Fechada
19595,92518043000181,27,2023-12-26,45,7798.049999999999,Perdida
19596,95831024000107,33,2024-11-02,87,285159.03,Aberta
19597,37915620000160,38,2023-02-15,21,58529.1,Aberta
19598,27613948000179,24,2024-11-08,49,81416.44,Aberta
19599,52169830000140,9,2024-10-09,76,150050.6,Perdida
19600,52169830000140,39,2024-10-09,76,150050.6,Perdida
19601,05163789000115,1,2024-01-19,25,71777.25,Fechada
19602,18356470000158,50,2023-08-22,29,54489.26,Perdida
19603,08341926000152,32,2024-06-29,90,366068.7,Perdida
19604,27640983000187,50,2023-02-05,99,186015.06,Perdida
19605,84539107000100,38,2024-09-18,78,217393.8,Fechada
19606,46298301000144,45,2024-05-10,33,144796.74,Perdida
19607,84907316000151,20,2025-01-01,85,73524.15,Perdida
19608,58091462000141,45,2023-07-02,16,70204.48,Perdida
19609,02817349000146,14,2024-04-16,77,203211.47,Perdida
19610,65839402000120,17,2023-05-05,84,140743.68,Perdida
19611,75832104000161,46,2023-10-08,18,35011.44,Fechada
19612,90237146000148,22,2023-03-29,6,1553.1000000000001,Aberta
19613,31287095000108,32,2024-04-08,50,203371.5,Aberta
19614,47562019000195,37,2024-05-03,30,12266.1,Perdida
19615,58091462000141,22,2024-05-01,32,8283.2,Perdida
19616,91376805000190,3,2023-07-22,51,181095.9,Aberta
19617,24917653000106,20,2024-06-30,94,81309.06,Perdida
19618,73549286000132,32,2023-10-10,74,300989.82,Fechada
19619,08341926000152,22,2023-05-26,16,4141.6,Perdida
19620,39582407000100,40,2024-04-16,82,30225.2,Perdida
19621,85730216000165,34,2023-09-12,37,114804.34000000001,Aberta
