id_sellout,id_parceiro,id_produto,data_fatura,nf,quantidade,valor_total
29005,84539107000100,48,2024-09-27,NF_536703,45,215893.35
29006,82593406000190,13,2023-04-23,NF_189399,69,70297.2
29007,12064379000182,2,2024-12-02,NF_906664,87,248364.99
29008,69235417000130,7,2023-11-16,NF_131400,36,78536.16
29009,56789413000151,31,2024-02-12,NF_668911,67,111637.41
29010,98203146000139,9,2023-04-03,NF_801187,30,101282.70000000001
29011,98203146000139,39,2023-04-03,NF_801187,30,101282.70000000001
29012,70136845000194,37,2024-01-21,NF_583711,2,817.74
29013,24190358000192,8,2024-08-15,NF_947496,61,242764.75
29014,18796230000174,49,2024-12-27,NF_101706,52,181572.56
29015,61435872000177,36,2024-04-19,NF_437218,16,68844.8
29016,84976513000122,25,2023-07-20,NF_466097,6,9478.5
29017,02817349000146,10,2023-01-14,NF_325267,33,164629.41
29018,41270865000155,9,2024-07-26,NF_804524,48,162052.32
29019,41270865000155,39,2024-07-26,NF_804524,48,162052.32
29020,70136845000194,6,2023-01-19,NF_216034,27,40299.659999999996
29021,84907316000151,44,2024-02-16,NF_104021,75,309269.25
29022,52846701000140,49,2024-10-30,NF_189391,9,31426.02
29023,54203876000164,37,2023-01-22,NF_103134,67,27394.29
29024,58091462000141,51,2023-09-16,NF_674951,65,37190.4
29025,58091462000141,53,2023-09-16,NF_674951,65,37190.4
29026,82974306000103,25,2024-02-12,NF_387343,50,78987.5
29027,75924680000139,9,2024-03-03,NF_222904,17,57393.53
29028,75924680000139,39,2024-03-03,NF_222904,17,57393.53
29029,86740932000196,10,2024-09-25,NF_113894,74,369168.98000000004
29030,27538469000135,50,2024-04-12,NF_830577,15,28184.100000000002
29031,94738615000163,17,2024-04-24,NF_210768,20,33510.4
29032,70136845000194,45,2024-11-15,NF_510750,78,342246.83999999997
29033,89231756000155,3,2023-01-17,NF_705031,41,145586.9
29034,52346709000147,33,2023-09-21,NF_699712,56,183550.64
29035,75832104000161,19,2024-10-31,NF_301690,80,256154.4
29036,38671409000102,10,2024-05-30,NF_275850,61,304314.97000000003
29037,27593016000101,15,2024-12-14,NF_278959,30,139296.9
29038,93254087000104,25,2024-02-06,NF_144213,78,123220.5
29039,10298654000105,49,2023-02-09,NF_935417,71,247916.38
29040,89231756000155,6,2024-03-07,NF_403503,62,92539.95999999999
29041,52169830000140,3,2023-04-11,NF_580239,23,81670.7
29042,10298654000105,36,2023-08-03,NF_720439,46,197928.80000000002
29043,59734260000133,17,2023-01-20,NF_610800,40,67020.8
29044,69045813000102,46,2023-06-06,NF_465741,83,161441.63999999998
29045,37419085000157,11,2023-06-25,NF_915698,52,243818.63999999998
29046,26374589000181,25,2023-08-15,NF_139388,69,109002.75
29047,08341926000152,2,2024-07-14,NF_218896,24,68514.48
29048,32489106000197,38,2024-10-20,NF_273768,96,267561.6
29049,46298301000144,20,2023-01-27,NF_814695,39,33734.61
29050,09417362000157,28,2023-09-29,NF_781263,12,17980.32
29051,18356470000158,28,2023-02-02,NF_364948,100,149836.0
29052,75924680000139,42,2024-03-12,NF_355545,33,112165.02
29053,76193402000111,26,2024-10-20,NF_115372,15,52723.200000000004
29054,94368701000121,24,2024-08-05,NF_800503,71,117970.76
29055,82593406000190,3,2023-04-05,NF_987397,79,280521.10000000003
29056,13865704000179,40,2024-06-30,NF_322924,31,11426.6
29057,17592830000158,5,2024-07-21,NF_551901,77,360804.29000000004
29058,18356470000158,2,2024-12-01,NF_104094,3,8564.31
29059,69235417000130,9,2023-02-14,NF_478393,12,40513.08
29060,69235417000130,39,2023-02-14,NF_478393,12,40513.08
29061,96258074000100,34,2023-09-28,NF_493138,13,40336.66
29062,89231756000155,12,2023-10-27,NF_730589,68,149199.48
29063,52346709000147,25,2024-07-12,NF_399244,98,154815.5
29064,10298654000105,7,2023-06-28,NF_795421,43,93807.08
29065,75832104000161,37,2023-09-30,NF_164286,22,8995.14
29066,89231756000155,20,2024-05-20,NF_919685,38,32869.62
29067,08341926000152,12,2024-02-14,NF_763376,7,15358.77
29068,27910485000107,49,2024-07-20,NF_868562,6,20950.68
29069,50186723000103,27,2024-10-08,NF_232837,64,11090.56
29070,16934507000152,21,2024-06-01,NF_639911,96,396905.28
29071,26374589000181,49,2023-12-09,NF_515899,92,321243.76
29072,01357894000134,33,2024-09-28,NF_811890,5,16388.45
29073,47562019000195,12,2024-09-21,NF_458396,3,6582.33
29074,03621547000100,47,2024-04-11,NF_734438,55,174901.1
29075,71248630000128,24,2024-04-10,NF_834428,80,132924.8
29076,82593406000190,6,2023-02-06,NF_950396,96,143287.68
29077,60413782000112,1,2024-05-15,NF_933795,45,129199.05
29078,34156087000102,27,2023-05-31,NF_772372,16,2772.64
29079,85316427000156,34,2023-03-31,NF_442912,69,214094.58000000002
29080,05813476000165,28,2024-09-03,NF_166565,39,58436.03999999999
29081,58091462000141,34,2023-07-10,NF_392541,74,229608.68000000002
29082,12403859000120,33,2023-03-02,NF_320585,20,65553.8
29083,94738615000163,21,2023-03-24,NF_603124,12,49613.16
29084,56907231000138,48,2023-11-23,NF_534055,88,422191.44
29085,67042319000150,36,2024-07-05,NF_611859,21,90358.8
29086,75698413000190,15,2023-11-26,NF_515801,15,69648.45
29087,24137089000109,29,2024-03-24,NF_496844,52,222154.92
29088,38475210000109,34,2023-08-31,NF_550244,73,226505.86000000002
29089,48526193000145,3,2023-11-28,NF_495960,73,259215.7
29090,72560143000169,1,2023-01-25,NF_531071,88,252655.92
29091,69327841000104,28,2024-11-29,NF_112043,78,116872.07999999999
29092,75306842000175,9,2023-04-24,NF_251419,26,51333.1
29093,75306842000175,39,2023-04-24,NF_251419,26,51333.1
29094,06714893000113,21,2024-05-16,NF_274721,40,165377.2
29095,82760543000171,33,2023-03-07,NF_176002,74,242549.06
29096,63257190000147,50,2023-05-12,NF_291349,55,103341.7
29097,08193762000163,27,2024-12-16,NF_852743,94,16289.259999999998
29098,67103492000111,26,2024-11-21,NF_623670,8,28119.04
29099,58091462000141,37,2023-08-21,NF_214688,52,21261.24
29100,07241538000137,37,2024-12-11,NF_396094,58,23714.46
29101,40568219000106,44,2023-12-08,NF_906759,57,235044.63
29102,47562019000195,24,2023-12-21,NF_267581,14,23261.84
29103,83279064000109,22,2024-10-13,NF_885967,1,258.85
29104,24019675000140,24,2023-12-01,NF_906457,58,96370.48
29105,89231756000155,28,2024-09-01,NF_922751,14,20977.039999999997
29106,24019675000140,20,2023-07-27,NF_475068,23,19894.77
29107,76549801000172,26,2023-04-29,NF_845825,8,28119.04
29108,13865704000179,45,2024-02-04,NF_182108,21,92143.37999999999
29109,13865704000179,16,2023-04-07,NF_251287,13,5165.81
29110,79562304000100,26,2023-05-03,NF_842906,64,224952.32
29111,14385697000170,27,2024-07-09,NF_234425,17,2945.93
29112,93062785000108,38,2024-06-23,NF_695971,51,142142.1
29113,85709432000129,43,2024-07-23,NF_516654,44,55927.079999999994
29114,23157069000129,9,2024-07-25,NF_496848,84,165845.4
29115,23157069000129,39,2024-07-25,NF_496848,84,165845.4
29116,60174593000134,21,2023-10-04,NF_840571,67,277006.81
29117,17462508000104,26,2024-03-22,NF_911117,45,158169.6
29118,36215940000145,15,2024-02-18,NF_791208,86,399317.77999999997
29119,41089326000114,23,2024-11-09,NF_691898,13,62390.119999999995
29120,51428963000121,9,2023-06-04,NF_949147,99,334232.91000000003
29121,51428963000121,39,2023-06-04,NF_949147,99,334232.91000000003
29122,08193762000163,41,2023-11-12,NF_622724,19,84652.41
29123,54129708000176,28,2024-09-02,NF_798862,55,82409.79999999999
29124,60841275000180,2,2023-05-11,NF_116958,35,99916.95
29125,89231756000155,16,2023-02-17,NF_817850,90,35763.3
29126,24137089000109,34,2023-12-28,NF_502729,38,117907.16
29127,48526193000145,47,2024-10-04,NF_245686,62,197161.24
29128,70136845000194,51,2024-09-27,NF_796961,65,37190.4
29129,70136845000194,53,2024-09-27,NF_796961,65,37190.4
29130,37195026000142,7,2023-08-03,NF_472640,75,163617.0
29131,63257190000147,20,2024-05-05,NF_206753,28,24219.72
29132,76549801000172,15,2024-02-07,NF_704149,27,125367.20999999999
29133,48526193000145,50,2024-10-08,NF_568117,83,155952.02000000002
29134,98274613000111,48,2024-03-17,NF_855704,27,129536.01000000001
29135,89231756000155,44,2024-09-07,NF_637956,91,375246.69
29136,10789432000187,22,2024-10-20,NF_832313,27,6988.950000000001
29137,82916470000164,22,2023-07-31,NF_846853,28,7247.800000000001
29138,21068975000121,45,2024-04-06,NF_819881,62,272042.36
29139,69273150000175,27,2024-12-08,NF_676463,29,5025.41
29140,91782063000100,29,2024-06-27,NF_748291,42,179432.82
29141,67493582000166,44,2024-07-23,NF_555806,79,325763.61
29142,82593406000190,32,2023-09-14,NF_306166,97,394540.70999999996
29143,28597364000110,25,2024-04-17,NF_102355,24,37914.0
29144,81974502000115,45,2023-03-07,NF_510159,55,241327.9
29145,13678905000167,12,2024-10-27,NF_701419,38,83376.18000000001
29146,72418639000100,11,2023-05-21,NF_253567,86,403238.51999999996
29147,84539107000100,35,2023-11-05,NF_761780,21,98500.5
29148,46281375000178,31,2023-01-11,NF_752437,29,48320.67
29149,93254087000104,14,2024-11-07,NF_954060,4,10556.44
29150,39465072000140,13,2024-04-01,NF_460163,15,15282.0
29151,24190358000192,23,2023-05-03,NF_455402,96,460727.04
29152,41089326000114,18,2023-01-08,NF_597258,92,382546.12
29153,36482157000148,7,2023-07-17,NF_573174,85,185432.6
29154,48526193000145,5,2023-07-01,NF_332476,91,426405.07000000007
29155,84931625000167,8,2023-03-10,NF_300220,38,151230.5
29156,10648975000184,28,2024-07-23,NF_299492,40,59934.399999999994
29157,84976513000122,20,2024-10-24,NF_473637,19,16434.81
29158,79038251000115,15,2023-07-28,NF_207268,4,18572.92
29159,09635714000140,21,2024-08-08,NF_641761,22,90957.46
29160,52346709000147,25,2023-12-10,NF_950619,35,55291.25
29161,82147395000114,32,2023-10-21,NF_208949,90,366068.7
29162,81924605000170,28,2023-11-28,NF_285851,87,130357.31999999999
29163,69457012000146,9,2024-06-24,NF_733750,79,155973.65
29164,69457012000146,39,2024-06-24,NF_733750,79,155973.65
29165,23641759000159,33,2023-10-09,NF_730296,83,272048.27
29166,82617945000111,11,2024-01-27,NF_887793,70,328217.39999999997
29167,51428963000121,40,2024-07-16,NF_234276,52,19167.2
29168,67042319000150,16,2024-12-08,NF_224625,84,33379.08
29169,36150827000129,36,2024-11-15,NF_612947,3,12908.400000000001
29170,86740932000196,8,2023-04-11,NF_367579,99,393995.25
29171,10648975000184,21,2024-08-19,NF_968301,72,297678.96
29172,10423769000176,24,2023-11-29,NF_807477,14,23261.84
29173,79562304000100,33,2023-11-07,NF_916453,78,255659.82
29174,89231756000155,35,2023-10-10,NF_385416,87,408073.5
29175,82916470000164,15,2024-01-24,NF_380213,48,222875.03999999998
29176,08943652000171,49,2024-10-29,NF_680322,34,118720.52
29177,82570196000114,34,2024-11-06,NF_115320,59,183066.38
29178,45682097000106,28,2024-12-21,NF_945413,52,77914.72
29179,81924605000170,32,2024-02-09,NF_404875,49,199304.06999999998
29180,81974502000115,49,2024-05-12,NF_877736,28,97769.84000000001
29181,06352789000126,36,2023-03-23,NF_908539,4,17211.2
29182,84365927000115,1,2023-06-20,NF_445523,92,264140.28
29183,81924605000170,22,2023-01-25,NF_997888,86,22261.100000000002
29184,52894317000112,47,2023-08-17,NF_842909,49,155820.98
29185,93048157000178,28,2024-03-29,NF_298565,48,71921.28
29186,41089326000114,13,2024-05-06,NF_452292,51,51958.799999999996
29187,60413782000112,45,2023-10-03,NF_675313,52,228164.56
29188,18356470000158,26,2024-10-28,NF_956426,96,337428.48
29189,46932781000153,46,2023-02-21,NF_889645,22,42791.759999999995
29190,73658420000133,34,2023-08-31,NF_856090,3,9308.460000000001
29191,29645783000142,33,2023-07-09,NF_117536,43,140940.67
29192,93018674000102,49,2024-12-28,NF_216569,1,3491.78
29193,83279064000109,25,2024-02-01,NF_495085,3,4739.25
29194,67035914000169,32,2024-03-25,NF_197092,33,134225.19
29195,52346709000147,1,2024-06-15,NF_311877,31,89003.79000000001
29196,27613948000179,31,2024-08-15,NF_903187,20,33324.6
29197,14978052000141,36,2023-11-11,NF_386609,84,361435.2
29198,35621094000109,33,2023-08-21,NF_617455,85,278603.65
29199,27538469000135,37,2024-05-26,NF_369331,8,3270.96
29200,24917653000106,9,2023-03-27,NF_246618,70,236326.30000000002
29201,24917653000106,39,2023-03-27,NF_246618,70,236326.30000000002
29202,87653941000102,6,2023-11-13,NF_125051,57,85077.06
29203,52346709000147,30,2023-08-06,NF_521133,34,90732.06
29204,13486579000196,24,2023-10-08,NF_817981,39,64800.84
29205,07123946000194,36,2023-02-07,NF_505301,84,361435.2
29206,26819035000140,29,2024-02-22,NF_793142,65,277693.65
29207,85730216000165,50,2023-11-03,NF_830313,58,108978.52
29208,94356721000182,50,2023-04-29,NF_356351,85,159709.9
29209,41693725000190,26,2024-11-18,NF_720745,69,242526.72
29210,89231756000155,27,2024-07-23,NF_371237,22,3812.3799999999997
29211,27613948000179,11,2024-07-09,NF_986414,25,117220.5
29212,52846701000140,45,2024-12-31,NF_686007,11,48265.579999999994
29213,10423769000176,45,2024-03-20,NF_488618,98,430002.44
29214,20935647000112,40,2024-11-19,NF_471269,68,25064.800000000003
29215,56789413000151,35,2023-09-15,NF_310452,28,131334.0
29216,31287095000108,15,2023-06-04,NF_215690,49,227518.27
29217,84976513000122,36,2024-09-15,NF_809570,51,219442.80000000002
29218,12064379000182,7,2024-11-27,NF_403722,30,65446.799999999996
29219,37195026000142,48,2023-04-19,NF_426038,50,239881.5
29220,85463970000186,36,2024-08-27,NF_954524,12,51633.600000000006
29221,89231756000155,5,2023-04-16,NF_441772,17,79658.09000000001
29222,68095734000135,17,2024-10-26,NF_336257,65,108908.8
29223,71206584000102,14,2023-07-02,NF_739024,77,203211.47
29224,82916470000164,1,2023-01-25,NF_443687,22,63163.98
29225,50186723000103,22,2024-01-09,NF_232610,45,11648.250000000002
29226,83279064000109,5,2023-05-02,NF_701853,67,313946.59
29227,75924680000139,50,2023-08-06,NF_101179,5,9394.7
29228,89231756000155,2,2024-12-01,NF_440240,33,94207.41
29229,41270865000155,19,2024-07-26,NF_830028,46,147288.78
29230,78543692000101,32,2024-03-12,NF_665762,49,199304.06999999998
29231,54029617000169,1,2024-12-20,NF_506248,60,172265.40000000002
29232,71206584000102,40,2024-01-22,NF_790885,27,9952.2
29233,10648975000184,32,2023-11-03,NF_843473,49,199304.06999999998
29234,94738615000163,9,2023-07-24,NF_999873,24,81026.16
29235,94738615000163,39,2023-07-24,NF_999873,24,81026.16
29236,19064732000173,14,2023-03-22,NF_754323,70,184737.7
29237,18924536000169,6,2024-12-20,NF_447504,81,120898.98
29238,69235417000130,45,2023-06-01,NF_980947,23,100918.93999999999
29239,17560438000127,2,2023-11-24,NF_358478,40,114190.8
29240,24137089000109,37,2023-03-25,NF_888571,20,8177.4
29241,89231756000155,6,2024-12-01,NF_139033,10,14925.8
29242,32097618000108,37,2023-06-25,NF_784348,93,38024.91
29243,68920435000198,30,2024-06-11,NF_178902,44,117417.96
29244,54970613000180,37,2024-11-10,NF_629057,10,4088.7
29245,92685710000110,5,2024-03-24,NF_848483,26,121830.02000000002
29246,14385697000170,17,2023-10-17,NF_528389,58,97180.16
29247,61948725000109,35,2024-10-01,NF_781208,40,187620.0
29248,93062785000108,1,2024-10-21,NF_378038,55,157909.95
29249,87653941000102,50,2025-01-01,NF_454880,30,56368.200000000004
29250,10395286000105,46,2024-09-04,NF_565897,50,97254.0
29251,70136845000194,32,2023-10-16,NF_586409,15,61011.45
29252,01357894000134,1,2024-01-23,NF_414814,35,100488.15000000001
29253,82106439000168,8,2023-07-22,NF_269866,81,322359.75
29254,16934507000152,29,2023-09-14,NF_282347,100,427221.0
29255,10789432000187,17,2024-03-05,NF_500337,87,145770.24
29256,79485312000192,23,2023-11-12,NF_962192,96,460727.04
29257,06745819000164,51,2023-04-10,NF_835435,98,56071.68
29258,06745819000164,53,2023-04-10,NF_835435,98,56071.68
29259,75832104000161,5,2024-02-03,NF_555575,8,37486.16
29260,17462508000104,23,2024-08-09,NF_279509,91,436730.83999999997
29261,75698413000190,42,2023-01-18,NF_488750,61,207335.34
29262,29803475000106,47,2024-06-25,NF_853446,22,69960.44
29263,39864210000163,51,2023-09-15,NF_817289,23,13159.679999999998
29264,39864210000163,53,2023-09-15,NF_817289,23,13159.679999999998
29265,23157069000129,49,2024-11-02,NF_923255,84,293309.52
29266,54203876000164,42,2024-02-03,NF_595740,51,173345.94
29267,47562019000195,8,2023-06-12,NF_581324,70,278582.5
29268,48526193000145,9,2024-03-30,NF_476215,59,199189.31
29269,48526193000145,39,2024-03-30,NF_476215,59,199189.31
29270,06948123000135,36,2023-07-17,NF_357926,45,193626.0
29271,38069452000100,10,2023-09-07,NF_905171,99,493888.23000000004
29272,38671409000102,48,2024-11-25,NF_170985,26,124738.38
29273,01357894000134,47,2023-02-05,NF_640739,95,302101.9
29274,52346709000147,49,2024-02-14,NF_752361,53,185064.34
29275,69457012000146,28,2023-06-27,NF_728297,25,37459.0
29276,24917653000106,31,2023-10-21,NF_465945,79,131632.17
29277,86159704000127,11,2023-08-06,NF_616460,81,379794.42
29278,69273150000175,42,2024-05-14,NF_609838,48,163149.12
29279,59086214000175,16,2024-10-02,NF_471260,22,8742.14
29280,31287095000108,46,2024-12-26,NF_184166,82,159496.56
29281,12653749000117,6,2023-08-12,NF_942516,91,135824.78
29282,69235417000130,28,2024-10-21,NF_708731,87,130357.31999999999
29283,79562304000100,9,2023-04-27,NF_135120,14,47265.26
29284,79562304000100,39,2023-04-27,NF_135120,14,47265.26
29285,71396240000103,16,2024-06-15,NF_909908,64,25431.68
29286,87653941000102,41,2024-05-18,NF_898371,69,307421.91000000003
29287,58091462000141,23,2024-01-11,NF_285605,83,398336.92
29288,90237146000148,10,2024-02-11,NF_335928,50,249438.50000000003
29289,51793682000178,50,2024-02-23,NF_927498,34,63883.96
29290,05813476000165,38,2023-10-09,NF_559856,95,264774.5
29291,94738615000163,1,2024-03-21,NF_794503,60,172265.40000000002
29292,84539107000100,42,2024-03-06,NF_469848,18,61180.92
29293,59086214000175,24,2024-12-28,NF_739014,13,21600.28
29294,60481375000142,32,2024-02-08,NF_406703,1,4067.43
29295,18356470000158,8,2023-04-15,NF_923122,75,298481.25
29296,27593016000101,26,2024-04-09,NF_254559,27,94901.76000000001
29297,17253086000167,18,2023-05-21,NF_846944,47,195431.16999999998
29298,82916470000164,10,2023-01-19,NF_634277,6,29932.620000000003
29299,08341926000152,49,2023-12-10,NF_104919,57,199031.46000000002
29300,73920856000159,13,2024-04-27,NF_419408,56,57052.799999999996
29301,61435872000177,23,2023-11-01,NF_375576,53,254359.72
29302,82106439000168,49,2023-10-24,NF_984871,49,171097.22
29303,90237146000148,22,2023-10-30,NF_872914,43,11130.550000000001
29304,87653941000102,47,2024-04-28,NF_268299,35,111300.7
29305,01549628000103,13,2023-06-09,NF_991170,2,2037.6
29306,29645783000142,2,2023-05-26,NF_657812,38,108481.26
29307,48195760000128,26,2023-10-22,NF_438875,83,291735.04000000004
29308,46793508000195,14,2024-06-06,NF_873111,92,242798.12000000002
29309,89231756000155,28,2024-12-18,NF_323530,2,2996.72
29310,46379580000170,10,2024-04-16,NF_672867,71,354202.67000000004
29311,40568219000106,29,2023-11-26,NF_942673,15,64083.15
29312,24917653000106,46,2024-09-28,NF_114086,59,114759.72
29313,75924680000139,19,2023-04-28,NF_561372,77,246548.61
29314,73458106000107,44,2023-12-30,NF_633578,58,239168.22
29315,82593406000190,9,2023-12-12,NF_158111,5,16880.45
29316,82593406000190,39,2023-12-12,NF_158111,5,16880.45
29317,59086214000175,22,2024-06-25,NF_993473,56,14495.600000000002
29318,82593406000190,48,2023-05-14,NF_867197,28,134333.64
29319,17592830000158,44,2023-04-25,NF_743415,8,32988.72
29320,59086214000175,29,2023-07-13,NF_924796,57,243515.97
29321,48526193000145,10,2023-11-25,NF_785080,85,424045.45
29322,93748502000186,2,2024-03-01,NF_249412,9,25692.93
29323,29645783000142,36,2023-07-10,NF_934374,79,339921.2
29324,67035914000169,7,2023-03-13,NF_417488,84,183251.04
29325,72560143000169,23,2024-09-25,NF_182364,96,460727.04
29326,49306785000114,2,2023-05-23,NF_346594,34,97062.18
29327,75832104000161,8,2024-01-08,NF_448618,2,7959.5
29328,87653941000102,14,2023-09-29,NF_796513,60,158346.6
29329,93254087000104,8,2023-07-06,NF_290153,63,250724.25
29330,48526193000145,18,2024-12-11,NF_128112,12,49897.31999999999
29331,24019675000140,7,2023-07-24,NF_236043,25,54539.0
29332,15283790000137,50,2023-04-13,NF_107143,64,120252.16
29333,84036529000155,28,2024-02-25,NF_972108,36,53940.96
29334,71206584000102,38,2023-06-16,NF_844926,29,80825.9
29335,97306152000159,6,2024-04-28,NF_535353,19,28359.019999999997
29336,98632150000112,48,2024-08-04,NF_892473,60,287857.8
29337,92670451000154,12,2024-04-23,NF_945958,29,63629.19
29338,83691075000193,47,2024-07-07,NF_384976,60,190801.2
29339,52346709000147,3,2024-08-14,NF_312158,86,305377.4
29340,69235417000130,20,2023-10-02,NF_946049,55,47574.45
29341,82106439000168,27,2023-09-28,NF_259675,77,13343.33
29342,35401862000100,36,2024-05-15,NF_253827,100,430280.0
29343,94368701000121,35,2024-01-08,NF_567235,92,431526.0
29344,84036529000155,10,2024-10-17,NF_421683,5,24943.850000000002
29345,75832104000161,9,2024-03-18,NF_221577,22,43435.7
29346,75832104000161,39,2024-03-18,NF_221577,22,43435.7
29347,53721869000191,2,2024-10-06,NF_105158,1,2854.77
29348,27549830000129,49,2024-08-11,NF_362712,37,129195.86
29349,10648975000184,44,2024-09-04,NF_792258,25,103089.75
29350,70136845000194,51,2023-02-02,NF_113557,35,20025.6
29351,70136845000194,53,2023-02-02,NF_113557,35,20025.6
29352,24917653000106,19,2023-05-13,NF_289157,84,268962.12
29353,01357894000134,33,2024-12-11,NF_868418,100,327769.0
29354,13865704000179,36,2024-09-07,NF_898273,20,86056.0
29355,31287095000108,42,2024-12-29,NF_122761,90,305904.6
29356,83279064000109,42,2024-10-07,NF_772110,40,135957.6
29357,26017845000183,2,2024-10-29,NF_256633,57,162721.88999999998
29358,51428963000121,24,2024-10-24,NF_820683,5,8307.8
29359,31287095000108,11,2023-04-22,NF_116857,79,370416.77999999997
29360,15072963000178,10,2024-12-02,NF_248776,23,114741.71
29361,58091462000141,20,2024-02-11,NF_835862,73,63144.270000000004
29362,89231756000155,48,2023-01-21,NF_368655,98,470167.74
29363,82617945000111,41,2023-03-17,NF_830358,32,142572.48
29364,87903421000100,7,2024-11-06,NF_143736,78,170161.68
29365,20935647000112,9,2023-12-26,NF_981831,84,283591.56
29366,20935647000112,39,2023-12-26,NF_981831,84,283591.56
29367,52169830000140,26,2024-01-29,NF_766892,34,119505.92
29368,27613948000179,31,2023-03-11,NF_768760,49,81645.27
29369,47562019000195,15,2024-06-17,NF_177018,84,390031.31999999995
29370,39864210000163,37,2023-01-28,NF_883683,79,32300.73
29371,48526193000145,43,2023-11-30,NF_387287,26,33047.82
29372,47135298000100,36,2023-04-18,NF_760846,76,327012.8
29373,05813476000165,43,2024-03-21,NF_543760,63,80077.40999999999
29374,43850296000142,45,2023-08-26,NF_359865,34,149184.52
29375,82403195000185,1,2023-10-16,NF_695147,30,86132.70000000001
29376,37915620000160,34,2024-11-11,NF_362840,50,155141.0
29377,46793508000195,28,2024-12-18,NF_134880,50,74918.0
29378,51793682000178,9,2023-01-21,NF_401028,98,330856.82
29379,51793682000178,39,2023-01-21,NF_401028,98,330856.82
29380,46123578000136,26,2023-04-21,NF_700414,4,14059.52
29381,67042319000150,19,2024-08-11,NF_553632,63,201721.59
29382,10648975000184,25,2023-11-04,NF_957255,25,39493.75
29383,69457012000146,17,2024-06-04,NF_680296,15,25132.8
29384,84907316000151,46,2024-08-19,NF_589896,39,75858.12
29385,69235417000130,38,2024-03-26,NF_261267,91,253626.1
29386,27613948000179,37,2023-08-18,NF_671701,73,29847.510000000002
29387,10423769000176,21,2023-08-03,NF_998211,89,367964.27
29388,82934057000122,26,2023-12-27,NF_245770,26,91386.88
29389,14589763000124,21,2023-06-30,NF_482848,14,57882.020000000004
29390,70136845000194,17,2024-09-02,NF_712283,74,123988.48
29391,17493825000198,50,2023-10-18,NF_284183,60,112736.40000000001
29392,53879426000123,35,2024-06-09,NF_643824,50,234525.0
29393,47291650000105,7,2023-06-22,NF_583760,79,172343.24
29394,18356470000158,30,2023-08-11,NF_890320,53,141435.27000000002
29395,19064732000173,15,2023-03-23,NF_134995,59,273950.56999999995
29396,23641759000159,20,2024-11-21,NF_893064,6,5189.9400000000005
29397,38671409000102,20,2024-10-20,NF_713657,5,4324.95
29398,54318792000176,49,2024-05-21,NF_457370,4,13967.12
29399,10423769000176,46,2023-08-14,NF_378341,43,83638.44
29400,75924680000139,10,2024-07-02,NF_818062,81,404090.37000000005
29401,15863492000116,38,2023-07-18,NF_187749,69,192309.9
29402,84539107000100,30,2024-05-04,NF_216743,60,160115.40000000002
29403,10298654000105,20,2023-03-05,NF_804556,43,37194.57
29404,52346709000147,11,2023-01-31,NF_859422,59,276640.38
29405,69327841000104,49,2024-08-07,NF_489819,19,66343.82
29406,71956320000168,27,2023-06-25,NF_775095,65,11263.85
29407,42153870000140,14,2023-06-01,NF_615064,87,229602.57
29408,13280549000129,29,2023-07-12,NF_218416,65,277693.65
29409,23496851000172,6,2024-08-01,NF_190005,73,108958.34
29410,78543692000101,21,2024-07-04,NF_356578,8,33075.44
29411,60841275000180,20,2023-04-14,NF_671776,44,38059.56
29412,98274613000111,14,2024-10-11,NF_881717,47,124038.17000000001
29413,82147395000114,8,2024-02-22,NF_533515,80,318380.0
29414,24190358000192,20,2023-12-08,NF_307560,59,51034.41
29415,58091462000141,7,2024-10-19,NF_325126,77,167980.12
29416,85316427000156,19,2024-06-05,NF_266193,13,41625.09
29417,08123675000130,33,2024-08-11,NF_760436,3,9833.07
29418,04251687000199,41,2023-12-05,NF_669985,37,164849.43000000002
29419,81924605000170,12,2024-01-07,NF_431234,30,65823.3
29420,13865704000179,6,2024-11-03,NF_909770,93,138809.94
29421,52894317000112,19,2024-03-28,NF_856572,29,92855.97
29422,41693725000190,11,2024-05-16,NF_938197,72,337595.04
29423,18356470000158,38,2023-02-15,NF_726724,20,55742.0
29424,87653941000102,11,2024-11-28,NF_339000,44,206308.08
29425,81974502000115,46,2023-12-03,NF_590642,80,155606.4
29426,56483297000148,7,2023-12-01,NF_383589,68,148346.08
29427,93748502000186,2,2024-05-18,NF_529391,86,245510.22
29428,75832104000161,27,2024-01-20,NF_363557,47,8144.629999999999
29429,30192685000186,48,2024-08-08,NF_683943,29,139131.27
29430,39582407000100,38,2023-07-26,NF_991655,58,161651.8
29431,31287095000108,36,2024-01-08,NF_510939,14,60239.200000000004
29432,27593016000101,35,2024-01-17,NF_440189,53,248596.5
29433,58091462000141,19,2024-05-23,NF_536558,89,284971.76999999996
29434,56789413000151,18,2024-05-15,NF_525719,9,37422.99
29435,27593016000101,31,2023-04-23,NF_594202,64,106638.72
29436,82916470000164,43,2024-08-13,NF_395448,67,85161.69
29437,79015428000168,6,2023-02-17,NF_295115,69,102988.01999999999
29438,82570196000114,45,2024-07-14,NF_122283,52,228164.56
29439,82617945000111,9,2024-12-27,NF_845230,10,19743.5
29440,82617945000111,39,2024-12-27,NF_845230,10,19743.5
29441,81974502000115,42,2023-03-24,NF_989413,93,316101.42
29442,27549830000129,41,2023-03-10,NF_791039,58,258412.62000000002
29443,27910485000107,37,2024-06-05,NF_309690,53,21670.11
